Product_ID;SKU_Code;Product_Name;Merchant_Name ;Product_Currency;Recommended_Retail_Price_with_VAT_(Resellers currency);category_id
7276;6.2811E+12;Microsoft Xbox Game Pass - 1 Month (Bahrain Store Works in Bahrain Only);XBox GCC Store;SAR;64.4;
7279;6.2811E+12;Microsoft Xbox Game Pass - 3 Months (Kuwait Store Works in Kuwait Only);XBox GCC Store;SAR;193.2;
7283;6.2811E+12;Microsoft Xbox Game Pass - 3 Months (Qatar Store Works in Qatar Only);XBox GCC Store;SAR;193.2;
7284;6.2811E+12;Microsoft Xbox Game Pass - 1 Month (UAE Store Works in UAE Only);XBox GCC Store;SAR;64.4;
7280;6.2811E+12;Microsoft Xbox Game Pass - 1 Month (Oman Store Works in Oman Only);XBox GCC Store;SAR;64.4;
7277;6.2811E+12;Microsoft Xbox Game Pass - 3 Months (Bahrain Store Works in Bahrain Only);XBox GCC Store;SAR;193.2;
7275;8.85371E+11;Microsoft Xbox Live -- 12 Month (GCC Store Works in GCC Only);XBox GCC Store;SAR;259.566;
7271;8.89842E+11;Microsoft Xbox Live -- $15 (GCC Store Works in GCC Only);XBox GCC Store;SAR;56.25;
7281;6.2811E+12;Microsoft Xbox Game Pass - 3 Months (Oman Store Works in Oman Only);XBox GCC Store;SAR;193.2;
7282;6.2811E+12;Microsoft Xbox Game Pass - 1 Month (Qatar Store Works in Qatar Only);XBox GCC Store;SAR;64.4;
7274;8.85371E+11;Microsoft Xbox Live 3 Months ( GCC Store Works in GCC Only);XBox GCC Store;SAR;113.908;
7278;6.2811E+12;Microsoft Xbox Game Pass - 1 Month (Kuwait Store Works in Kuwait Only);XBox GCC Store;SAR;64.4;
7273;8.89842E+11;Microsoft Xbox Live -- $50 (GCC Store Works in GCC Only);XBox GCC Store;SAR;187.5;
7285;6.2811E+12;Microsoft Xbox Game Pass - 3 Months (UAE Store Works in UAE Only);XBox GCC Store;SAR;193.2;
7272;8.89842E+11;Microsoft Xbox Live -- $25 (GCC Store Works in GCC Only);XBox GCC Store;SAR;93.75;
7269;4.2516E+12;Microsoft Xbox Game Pass Ultimate - 1 Month (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;62.1;
7270;4.2516E+12;Microsoft Xbox Game Pass Ultimate - 3 Months (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;181.7;
7265;8.85371E+11;Microsoft Xbox Live -- SAR200 (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;200;
7266;8.85371E+11;Microsoft Xbox Live -- SAR300 (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;300;
7264;8.85371E+11;Microsoft Xbox Live -- SAR100 (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;100;
7267;4.2516E+12;Microsoft Xbox Game Pass -- 3 Months (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;128.144;
7268;4.2516E+12;Microsoft Xbox Game Pass -- 6 Months (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;256.289;
7263;8.85371E+11;Microsoft Xbox Live -- SAR50 (Saudi Store Works in KSA Only);Xbox KSA Store;SAR;50;
5083;6.2811E+12;Xbox Live Gold 1 Month Subscription (US Store Works in USA Only);XBox US Store;SAR;43.125;
6076;6.2811E+12;Xbox Live $15 Gift Card  (US Store Works in USA Only);XBox US Store;SAR;56.25;
6553;6.2811E+12;Xbox Live $20 Gift Card (US Store Works in USA Only);XBox US Store;SAR;75;
5085;6.2811E+12;Xbox Live $25 Gift Card (US Store Works in USA Only);XBox US Store;SAR;93.75;
6548;6.2811E+12;Xbox Live $5 Gift Card  (US Store Works in USA Only);XBox US Store;SAR;18.75;
6342;6.2811E+12;Xbox Live $100 Gift Card  (US Store Works in USA Only);XBox US Store;SAR;375;
5087;6.2811E+12;Xbox Live Gold 12 Months Subscription (US Store Works in USA Only);XBox US Store;SAR;258.75;
6337;6.2811E+12;Xbox Live $10 Gift Card  (US Store Works in USA Only);XBox US Store;SAR;37.5;
5086;6.2811E+12;Xbox Live Gold 3 Months Subscription (US Store Works in USA Only);XBox US Store;SAR;107.766;
5734;6.2811E+12;Xbox One - EA Access 12 Months Subscription (US Store Works in USA Only);XBox US Store;SAR;129.375;
5084;6.2811E+12;Xbox Live $50 Gift Card  (US Store Works in USA Only);XBox US Store;SAR;187.5;
7025;6.28704E+12;Yalla Ludo - USD 500 Gold (INT);Yalla Ludo;SAR;1875;
7016;6.28704E+12;Yalla Ludo - USD 50 Diamonds (INT);Yalla Ludo;SAR;187.5;
7117;6.28704E+12;Yalla Ludo - USD 5 Diamonds (INT);Yalla Ludo;SAR;18.75;
7020;6.28704E+12;Yalla Ludo - USD 10 Gold (INT);Yalla Ludo;SAR;37.5;
7015;6.28704E+12;Yalla Ludo - USD 25 Diamonds (INT);Yalla Ludo;SAR;93.75;
7014;6.28704E+12;Yalla Ludo - USD 10 Diamonds (INT);Yalla Ludo;SAR;37.5;
7021;6.28704E+12;Yalla Ludo - USD 25 Gold (INT);Yalla Ludo;SAR;93.75;
7118;6.28704E+12;Yalla Ludo - USD 2 Gold (INT);Yalla Ludo;SAR;7.5;
7022;6.28704E+12;Yalla Ludo - USD 50 Gold (INT);Yalla Ludo;SAR;187.5;
7018;6.28704E+12;Yalla Ludo - USD 300 Diamonds (INT);Yalla Ludo;SAR;1125;
7019;6.28704E+12;Yalla Ludo - USD 500 Diamonds (INT);Yalla Ludo;SAR;1875;
7116;6.28704E+12;Yalla Ludo - USD 2 Diamonds (INT);Yalla Ludo;SAR;7.5;
7023;6.28704E+12;Yalla Ludo - USD 100 Gold (INT);Yalla Ludo;SAR;375;
7024;6.28704E+12;Yalla Ludo - USD 300 Gold (INT);Yalla Ludo;SAR;1125;
7017;6.28704E+12;Yalla Ludo - USD 100 Diamonds (INT);Yalla Ludo;SAR;375;
7119;6.28704E+12;Yalla Ludo - USD 5 Gold (INT);Yalla Ludo;SAR;18.75;
5976;6.28704E+12;Zain Mix JOD 3.5+3.5 ;Zain -  Jordan;USD;67.275;
5971;6.28704E+12;Zain Voice JOD 3;Zain -  Jordan;USD;31.664;
5972;6.28704E+12;Zain Voice JOD 5;Zain -  Jordan;USD;53.82;
5975;6.28704E+12;Zain Mix JOD 3+3;Zain -  Jordan;USD;57.004;
5970;6.28704E+12;Zain Voice JOD 1;Zain -  Jordan;USD;11.885;
5974;6.28704E+12;Zain Mix JOD 2.5+2.5;Zain -  Jordan;USD;49.335;
5969;6.28704E+12;Zain Voice JOD 0.5;Zain -  Jordan;USD;6.683;
5978;6.28704E+12;Zain Mix JOD 7.5+7.5;Zain -  Jordan;USD;139.035;
5973;6.28704E+12;Zain Voice JOD 12;Zain -  Jordan;USD;121.095;
5977;6.28704E+12;Zain Mix JOD 5+5;Zain -  Jordan;USD;93.288;
3495;6.2811E+12;Zain Card 1 KD;Zain -  Kuwait;KWD;15.078;
3083;6.2811E+12;Zain Card 20 KD;Zain -  Kuwait;KWD;301.57;
3080;6.2811E+12;Zain Card 3 KD;Zain -  Kuwait;KWD;45.235;
3082;6.2811E+12;Zain Card 10 KD;Zain -  Kuwait;KWD;150.785;
3081;6.2811E+12;Zain Card 5 KD;Zain -  Kuwait;KWD;75.392;
3496;6.2811E+12;Zain Card 1.5 KD;Zain -  Kuwait;KWD;22.691;
6396;6.2811E+12;Zain Bahrain - BHD 1;Zain - Bahrain;SAR;11.949;
6398;6.2811E+12;Zain Bahrain - BHD 10;Zain - Bahrain;SAR;117.622;
6397;6.2811E+12;Zain Bahrain - BHD 5;Zain - Bahrain;SAR;58.811;
2938;6.2811E+12;Zaman AlMoharbeen 20 Points Recharge Card;Zaman AlMoharbeen;USD;8.97;
2940;6.2811E+12;Zaman AlMoharbeen 100 Points Recharge Card;Zaman AlMoharbeen;USD;44.85;
2941;6.2811E+12;Zaman AlMoharbeen 200 Points Recharge Card;Zaman AlMoharbeen;USD;89.7;
2942;6.2811E+12;Zaman AlMoharbeen 400 Points Recharge Card;Zaman AlMoharbeen;USD;179.4;
2939;6.2811E+12;Zaman AlMoharbeen 40 Points Recharge Card;Zaman AlMoharbeen;USD;17.94;
2943;6.2811E+12;Zaman AlMoharbeen 1000 Points Recharge Card;Zaman AlMoharbeen;USD;448.5;
2937;6.2811E+12;Zaman AlMoharbeen 10 Points Recharge Card;Zaman AlMoharbeen;USD;4.485;
7032;6.28704E+12;"CrossFire card - 100000 ZP		";ZP Crossfire;USD;168.668;
4239;6.2811E+12;"CrossFire card - 10000 ZP		";ZP Crossfire;USD;20.182;
4238;6.2811E+12;CrossFire card - 5000 ZP;ZP Crossfire;USD;10.091;
4241;6.2811E+12;CrossFire card - 50000 ZP;ZP Crossfire;USD;96.428;
4240;6.2811E+12;CrossFire card- 20000 ZP;ZP Crossfire;USD;39.244;
